,Unnamed: 0,uri,definition,type,atributo,labels
10118,19890,<http://localhost/99230>,2016-09-20 14:35:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
8254,16252,<http://localhost/75692>,2016-08-26 16:20:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2223,4382,<http://localhost/128781>,2016-03-14 20:40:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7361,14514,<http://localhost/64037>,2016-09-29 17:00:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3069,6048,<http://localhost/139224>,2016-06-03 14:30:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7617,15026,<http://localhost/67484>,2016-07-02 23:30:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6983,13758,<http://localhost/59348>,2016-08-05 15:38:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6188,12196,<http://localhost/48859>,2016-12-12 00:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
3214,6338,<http://localhost/141099>,2016-03-06 00:30:00,crime:Denuncia,<http://localhost/LESIONES_INTENCIONALES_POR_GOLPES>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5000,9862,<http://localhost/33947>,2016-12-23 19:00:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5143,10138,<http://localhost/35537>,2016-05-02 20:30:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>,['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
5230,10302,<http://localhost/36539>,2016-12-08 16:05:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7792,15376,<http://localhost/69983>,2016-09-12 15:00:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4891,9644,<http://localhost/32491>,2016-10-06 18:30:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
3383,6652,<http://localhost/143069>,2016-05-14 13:30:00,crime:Denuncia,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
1326,2624,<http://localhost/11727>,2016-01-21 12:00:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7172,14136,<http://localhost/61808>,2016-10-08 08:05:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9448,18626,<http://localhost/91226>,2016-04-03 18:00:00,crime:Denuncia,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3744,7374,<http://localhost/18190>,2016-07-18 12:00:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9130,17990,<http://localhost/87141>,2016-11-26 23:30:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5448,10722,<http://localhost/39242>,2016-02-11 19:40:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6962,13716,<http://localhost/59180>,2016-07-19 15:20:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6959,13710,<http://localhost/59138>,2016-06-02 21:00:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4324,8510,<http://localhost/25401>,2016-10-19 17:30:00,crime:Denuncia,<http://localhost/ROBO_A_PASAJERO_/_CONDUCTOR_DE_VEHICULO_CON_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5636,11092,<http://localhost/41856>,2016-12-20 12:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
1592,3156,<http://localhost/120608>,2016-07-17 12:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
2851,5612,<http://localhost/13635>,2016-09-01 14:00:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7832,15456,<http://localhost/70534>,2016-05-01 12:00:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5526,10872,<http://localhost/40213>,2016-05-25 17:30:00,crime:Denuncia,<http://localhost/USURPACIÓN_DE_IDENTIDAD>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5935,11690,<http://localhost/45625>,2016-12-27 12:00:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6094,12008,<http://localhost/47691>,2016-07-31 01:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
9392,18514,<http://localhost/9044>,2016-01-18 10:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3049,6008,<http://localhost/138899>,2016-04-02 12:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7656,15104,<http://localhost/67956>,2016-06-22 16:30:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4700,9262,<http://localhost/3009>,2016-03-28 11:23:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3134,6178,<http://localhost/140147>,2016-08-23 18:00:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
389,778,<http://localhost/105302>,2016-05-30 07:05:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3385,6656,<http://localhost/143110>,2016-01-24 13:30:00,crime:Denuncia,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
487,974,<http://localhost/10653>,2016-12-08 11:30:00,crime:Denuncia,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9687,19078,<http://localhost/94206>,2016-03-14 22:40:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>,['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
1795,3548,<http://localhost/123456>,2016-09-06 20:15:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5209,10260,<http://localhost/3618>,2016-02-15 07:00:00,crime:Denuncia,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4463,8788,<http://localhost/27273>,2016-02-24 17:00:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3787,7460,<http://localhost/1866>,2016-03-22 12:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
239,478,<http://localhost/10317>,2016-05-08 12:00:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8504,16752,<http://localhost/78964>,2016-08-04 12:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
794,1584,<http://localhost/110379>,2016-09-13 15:00:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8683,17110,<http://localhost/81287>,2016-06-28 07:58:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
9972,19598,<http://localhost/97328>,2016-03-30 12:00:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5072,10006,<http://localhost/34862>,2016-09-03 11:50:00,crime:Denuncia,<http://localhost/NARCOMENUDEO_POSESION_SIMPLE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8505,16754,<http://localhost/78976>,2016-08-18 10:15:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8085,15914,<http://localhost/73584>,2016-10-19 18:30:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2196,4332,<http://localhost/12847>,2016-02-18 15:45:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>,['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
2302,4534,<http://localhost/129892>,2016-07-08 22:00:00,crime:Denuncia,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_CON_VIOLENCIA>,['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
8160,16064,<http://localhost/74455>,2016-03-07 19:45:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
2285,4500,<http://localhost/129644>,2016-01-17 03:40:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5153,10148,<http://localhost/35599>,2016-01-07 04:05:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2755,5438,<http://localhost/135355>,2016-02-10 21:40:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>,['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
7277,14346,<http://localhost/63024>,2016-07-05 17:50:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9803,19260,<http://localhost/9529>,2016-10-17 17:30:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2301,4532,<http://localhost/129886>,2016-03-28 07:00:00,crime:Denuncia,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_CON_VIOLENCIA>,['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
7905,15602,<http://localhost/71279>,2016-08-15 21:30:00,crime:Denuncia,<http://localhost/LESIONES_INTENCIONALES_POR_GOLPES>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9641,19012,<http://localhost/93792>,2016-04-19 14:40:00,crime:Denuncia,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6399,12618,<http://localhost/51468>,2016-06-06 12:00:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8550,16844,<http://localhost/79526>,2016-04-26 17:30:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
95,190,<http://localhost/10124>,2016-11-11 02:00:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8188,16120,<http://localhost/74872>,2016-10-25 21:00:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
9084,17898,<http://localhost/86501>,2016-03-03 08:00:00,crime:Denuncia,<http://localhost/ABUSO_SEXUAL>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1375,2722,<http://localhost/117904>,2016-07-20 16:00:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
714,1424,<http://localhost/109354>,2016-02-06 12:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3908,7702,<http://localhost/20319>,2016-10-07 10:40:00,crime:Denuncia,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1535,3042,<http://localhost/119812>,2016-02-14 19:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1475,2922,<http://localhost/119007>,2016-08-26 06:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7634,15060,<http://localhost/67719>,2016-04-27 00:38:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6870,13532,<http://localhost/58089>,2016-11-17 16:00:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8316,16376,<http://localhost/76515>,2016-10-07 12:15:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4659,9180,<http://localhost/29675>,2016-07-22 21:15:00,crime:Denuncia,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
3150,6210,<http://localhost/140333>,2016-07-22 17:00:00,crime:Denuncia,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_INTENCIONAL>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1389,2750,<http://localhost/118112>,2016-07-22 20:10:00,crime:Denuncia,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_CON_VIOLENCIA>,['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
4232,8326,<http://localhost/24335>,2016-02-16 16:15:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5656,11132,<http://localhost/42088>,2016-10-22 10:45:00,crime:Denuncia,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4886,9634,<http://localhost/3246>,2016-05-11 08:40:00,crime:Denuncia,<http://localhost/LESIONES_CULPOSAS_POR_TRANSITO_VEHICULAR_EN_COLISION>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6636,13064,<http://localhost/55022>,2016-01-12 16:00:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7697,15186,<http://localhost/68527>,2016-10-06 10:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
1516,3004,<http://localhost/119574>,2016-04-10 12:00:00,crime:Denuncia,<http://localhost/LESIONES_INTENCIONALES_POR_GOLPES>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1093,2158,<http://localhost/114238>,2016-09-19 22:20:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7557,14906,<http://localhost/66685>,2016-05-02 09:00:00,crime:Denuncia,<http://localhost/ABUSO_DE_CONFIANZA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7436,14664,<http://localhost/65005>,2016-04-11 11:00:00,crime:Denuncia,<http://localhost/USURPACIÓN_DE_IDENTIDAD>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6524,12868,<http://localhost/53552>,2016-07-22 09:15:00,crime:Denuncia,<http://localhost/LESIONES_CULPOSAS_POR_TRANSITO_VEHICULAR_EN_COLISION>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8621,16986,<http://localhost/80414>,2016-02-15 21:00:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5569,10958,<http://localhost/407>,2016-03-02 14:00:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
446,892,<http://localhost/106016>,2016-05-07 00:30:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4509,8880,<http://localhost/2772>,2016-12-07 12:00:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5836,11492,<http://localhost/44528>,2016-09-30 01:00:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6695,13182,<http://localhost/55890>,2016-03-19 12:30:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5478,10780,<http://localhost/39607>,2016-02-06 23:00:00,crime:Denuncia,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
5185,10212,<http://localhost/35955>,2016-06-03 10:55:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
33,66,<http://localhost/100495>,2016-08-12 17:00:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1128,2228,<http://localhost/114605>,2016-11-23 11:00:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4426,8714,<http://localhost/26818>,2016-02-18 07:50:00,crime:Denuncia,<http://localhost/ROBO_DE_ACCESORIOS_DE_AUTO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8937,17604,<http://localhost/84635>,2016-01-23 22:00:00,crime:Denuncia,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
1483,2938,<http://localhost/119071>,2016-05-07 12:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
505,1010,<http://localhost/106741>,2016-08-28 18:30:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9125,17980,<http://localhost/87056>,2016-09-08 15:45:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3798,7482,<http://localhost/18800>,2016-05-28 19:30:00,crime:Denuncia,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6784,13360,<http://localhost/57050>,2016-12-24 12:35:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8841,17412,<http://localhost/83372>,2016-05-26 20:30:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
5470,10764,<http://localhost/39509>,2016-03-05 10:30:00,crime:Denuncia,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_CON_VIOLENCIA>,['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
4030,7946,<http://localhost/21926>,2016-07-26 11:00:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4385,8632,<http://localhost/26257>,2016-01-22 08:35:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2588,5106,<http://localhost/133315>,2016-12-05 12:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
4242,8346,<http://localhost/24482>,2016-08-12 13:00:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5416,10668,<http://localhost/38986>,2016-06-15 07:20:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5056,9974,<http://localhost/34621>,2016-07-13 02:30:00,crime:Denuncia,<http://localhost/LESIONES_CULPOSAS_POR_TRANSITO_VEHICULAR_EN_COLISION>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6039,11898,<http://localhost/47079>,2016-03-11 15:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
4056,7998,<http://localhost/22331>,2016-08-24 10:43:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2923,5756,<http://localhost/137187>,2016-07-31 04:43:00,crime:Denuncia,<http://localhost/ROBO_DE_ACCESORIOS_DE_AUTO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3284,6454,<http://localhost/141957>,2016-05-26 15:30:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9937,19528,<http://localhost/97048>,2016-02-09 21:49:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1481,2934,<http://localhost/119062>,2016-01-05 23:30:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4047,7980,<http://localhost/22136>,2016-03-19 12:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4333,8528,<http://localhost/2546>,2016-08-26 13:50:00,crime:Denuncia,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1784,3526,<http://localhost/123354>,2016-11-17 20:50:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5314,10470,<http://localhost/37455>,2016-11-22 22:20:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
2221,4378,<http://localhost/128763>,2016-11-27 09:00:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
669,1334,<http://localhost/108839>,2016-07-21 20:00:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7670,15132,<http://localhost/6810>,2016-08-20 17:40:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8285,16314,<http://localhost/76072>,2016-11-22 12:00:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7853,15498,<http://localhost/70753>,2016-12-22 15:00:00,crime:Denuncia,<http://localhost/LESIONES_CULPOSAS_POR_TRANSITO_VEHICULAR_EN_COLISION>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9378,18486,<http://localhost/90295>,2016-03-23 21:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
7114,14020,<http://localhost/60998>,2016-12-08 08:30:00,crime:Denuncia,<http://localhost/ROBO_DE_ACCESORIOS_DE_AUTO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7740,15272,<http://localhost/69132>,2016-06-10 12:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
3693,7272,<http://localhost/17648>,2016-10-17 12:00:00,crime:Denuncia,<http://localhost/ABUSO_DE_CONFIANZA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
395,790,<http://localhost/10537>,2016-08-15 18:30:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
